,target,label,score,type
255,FB,positive,0.9735537171363831,tweet
256,FB,neutral,0.9998784065246582,tweet
257,FB,neutral,0.9998615980148315,tweet
258,FB,neutral,0.999832034111023,tweet
259,FB,neutral,0.9996650218963623,tweet
260,FB,neutral,0.99982088804245,tweet
261,FB,neutral,0.9998160004615784,tweet
262,FB,neutral,0.9997227787971497,tweet
263,FB,neutral,0.9998722076416016,tweet
264,FB,neutral,0.9996719360351562,tweet
265,FB,positive,0.9902862906455994,tweet
266,FB,neutral,0.9998339414596558,tweet
267,FB,neutral,0.999825656414032,tweet
268,FB,negative,0.8170198202133179,tweet
269,FB,neutral,0.9995119571685791,tweet
270,FB,neutral,0.9998102784156799,tweet
271,FB,negative,0.9871240854263306,tweet
272,FB,neutral,0.9998544454574585,tweet
273,FB,neutral,0.995640754699707,tweet
274,FB,neutral,0.9998922348022461,tweet
275,FB,neutral,0.9998804330825806,tweet
276,FB,neutral,0.9998096823692322,tweet
277,FB,neutral,0.9998687505722046,tweet
278,FB,neutral,0.5875168442726135,tweet
279,FB,neutral,0.9998194575309753,tweet
280,FB,neutral,0.9994472861289978,tweet
281,FB,neutral,0.999799907207489,tweet
282,KSU,neutral,0.9997702240943909,tweet
283,KSU,neutral,0.997543215751648,tweet
284,KSU,positive,0.9394465088844299,tweet
285,KSU,neutral,0.9995700716972351,tweet
286,KSU,neutral,0.997841477394104,tweet
287,KSU,neutral,0.999861478805542,tweet
288,KSU,neutral,0.9998190999031067,tweet
289,KSU,neutral,0.9699955582618713,tweet
290,KSU,negative,0.5593969225883484,tweet
291,KSU,neutral,0.7427640557289124,tweet
292,KSU,neutral,0.9996803998947144,tweet
293,KSU,neutral,0.9847390651702881,tweet
294,KSU,neutral,0.9998877048492432,tweet
295,KSU,neutral,0.9998586177825928,tweet
296,KSU,negative,0.9934157133102417,tweet
297,KSU,neutral,0.9998637437820435,tweet
298,KSU,neutral,0.9998842477798462,tweet
299,KSU,neutral,0.9998700618743896,tweet
300,KSU,neutral,0.9998700618743896,tweet
301,KSU,neutral,0.9929490089416504,tweet
302,KSU,neutral,0.9998182654380798,tweet
303,KSU,neutral,0.999871015548706,tweet
304,KSU,neutral,0.9998505115509033,tweet
305,KSU,neutral,0.9994516968727112,tweet
306,KSU,neutral,0.9979960918426514,tweet
307,KSU,neutral,0.9998728036880493,tweet
308,KSU,negative,0.9968380928039551,tweet
309,KSU,neutral,0.9989520311355591,tweet
310,KSU,neutral,0.9997920393943787,tweet
311,KSU,neutral,0.9842349886894226,tweet
312,KSU,neutral,0.9998539686203003,tweet
313,KSU,neutral,0.9998408555984497,tweet
314,KSU,neutral,0.9998195767402649,tweet
315,KSU,neutral,0.9998711347579956,tweet
316,KSU,neutral,0.9998244643211365,tweet
317,KSU,neutral,0.9997441172599792,tweet
318,KSU,neutral,0.9998279809951782,tweet
319,KSU,positive,0.9978904128074646,tweet
320,KSU,positive,0.9992833733558655,tweet
321,KSU,negative,0.8623372316360474,tweet
322,KSU,positive,0.94754558801651,tweet
323,KSU,neutral,0.9998605251312256,tweet
324,KSU,neutral,0.99986732006073,tweet
325,KSU,neutral,0.9998877048492432,tweet
326,KSU,neutral,0.956025242805481,tweet
327,KSU,neutral,0.9998632669448853,tweet
328,KSU,neutral,0.9998739957809448,tweet
329,KSU,neutral,0.8961668014526367,tweet
330,KSU,neutral,0.9998410940170288,tweet
331,KSU,positive,0.8404809832572937,tweet
332,KSU,neutral,0.9998323917388916,tweet
333,KSU,neutral,0.9998408555984497,tweet
334,KSU,neutral,0.9252063035964966,tweet
335,KSU,positive,0.7134432196617126,tweet
336,KSU,neutral,0.9998739957809448,tweet
337,KSU,neutral,0.9998737573623657,tweet
338,KSU,neutral,0.9998410940170288,tweet
339,KSU,neutral,0.9998282194137573,tweet
340,KSU,neutral,0.9998575448989868,tweet
341,KSU,neutral,0.9998739957809448,tweet
342,KSU,positive,0.9486492872238159,tweet
343,KSU,neutral,0.6741760969161987,tweet
344,KSU,neutral,0.9998676776885986,tweet
345,KSU,neutral,0.999859094619751,tweet
346,KSU,neutral,0.9998694658279419,tweet
347,KSU,neutral,0.9998739957809448,tweet
348,KSU,neutral,0.938432514667511,tweet
349,KSU,neutral,0.5452088713645935,tweet
350,KSU,neutral,0.999859094619751,tweet
351,KSU,positive,0.506546676158905,tweet
352,KSU,neutral,0.9998512268066406,tweet
353,KSU,neutral,0.999854564666748,tweet
354,KSU,neutral,0.9998877048492432,tweet
355,KSU,neutral,0.999288022518158,tweet
356,KSU,neutral,0.9995885491371155,tweet
357,KSU,neutral,0.9831317663192749,tweet
358,KSU,positive,0.9591360688209534,tweet
359,KSU,neutral,0.9998658895492554,tweet
360,KSU,neutral,0.9998739957809448,tweet
361,KSU,neutral,0.999853253364563,tweet
362,KSU,neutral,0.9998630285263062,tweet
363,KSU,neutral,0.9998530149459839,tweet
364,KSU,neutral,0.9998774528503418,tweet
365,KSU,neutral,0.9996515512466431,tweet
366,KSU,neutral,0.9991480112075806,tweet
367,KSU,positive,0.9946516156196594,tweet
368,KSU,neutral,0.9998819828033447,tweet
369,KSU,neutral,0.9998733997344971,tweet
370,KSU,neutral,0.9998013377189636,tweet
371,KSU,neutral,0.9998824596405029,tweet
372,KSU,neutral,0.9998469352722168,tweet
373,KSU,positive,0.9878917932510376,tweet
374,KSU,positive,0.9848699569702148,tweet
375,KSU,neutral,0.999872088432312,tweet
376,KSU,neutral,0.9997978806495667,tweet
377,KSU,neutral,0.9998739957809448,tweet
378,KSU,neutral,0.9998584985733032,tweet
379,KSU,neutral,0.9998325109481812,tweet
380,KSU,positive,0.6831484436988831,tweet
381,KSU,neutral,0.9998077750205994,tweet
382,ADP,neutral,0.999882698059082,tweet
383,ADP,neutral,0.999804675579071,tweet
384,ADP,neutral,0.9991297125816345,tweet
385,ADP,positive,0.7734465599060059,tweet
386,ADP,neutral,0.9998520612716675,tweet
387,ADP,neutral,0.9995251893997192,tweet
388,ADP,neutral,0.9997697472572327,tweet
389,ADP,neutral,0.9998677968978882,tweet
390,ADP,neutral,0.9998618364334106,tweet
391,ADP,neutral,0.7062409520149231,tweet
392,ADP,neutral,0.9998716115951538,tweet
393,ADP,neutral,0.9997819066047668,tweet
394,ADP,neutral,0.9924812316894531,tweet
395,ADP,neutral,0.9998900890350342,tweet
396,ADP,neutral,0.9989795088768005,tweet
397,ADP,neutral,0.9294387698173523,tweet
398,ADP,positive,0.9274963140487671,tweet
399,ADP,neutral,0.7465605735778809,tweet
400,ADP,positive,0.999382734298706,tweet
401,ADP,neutral,0.9997078776359558,tweet
402,ADP,negative,0.9165815114974976,tweet
403,ADP,neutral,0.9998682737350464,tweet
404,ADP,positive,0.7802071571350098,tweet
405,ADP,neutral,0.9998435974121094,tweet
406,ADP,neutral,0.9997078776359558,tweet
407,ADP,neutral,0.9799903035163879,tweet
408,ADP,neutral,0.9996360540390015,tweet
409,ADP,neutral,0.9998188614845276,tweet
410,ADP,neutral,0.9996979236602783,tweet
411,ADP,negative,0.9165815114974976,tweet
412,ADP,neutral,0.9997078776359558,tweet
413,ADP,neutral,0.9998840093612671,tweet
414,ADP,neutral,0.9998413324356079,tweet
415,ADP,neutral,0.9998596906661987,tweet
416,ADP,negative,0.9165815114974976,tweet
417,ADP,neutral,0.9995606541633606,tweet
418,ADP,neutral,0.9994496703147888,tweet
419,ADP,negative,0.9694409966468811,tweet
420,ADP,neutral,0.9994496703147888,tweet
421,ADP,negative,0.9165815114974976,tweet
422,ADP,neutral,0.9998714923858643,tweet
423,ADP,neutral,0.9994626641273499,tweet
424,ADP,negative,0.9165815114974976,tweet
425,ADP,neutral,0.9990434050559998,tweet
426,ADP,neutral,0.6389135122299194,tweet
427,ADP,neutral,0.99988853931427,tweet
428,ADP,neutral,0.9998798370361328,tweet
429,ADP,positive,0.9290463924407959,tweet
430,ADP,positive,0.9242728352546692,tweet
431,ADP,negative,0.9165815114974976,tweet
432,ADP,neutral,0.9997919201850891,tweet
433,ADP,negative,0.8935846090316772,tweet
434,ADP,positive,0.9990482926368713,tweet
435,ADP,neutral,0.999887228012085,tweet
436,ADP,negative,0.9165815114974976,tweet
437,ADP,negative,0.9165815114974976,tweet
438,ADP,negative,0.9165815114974976,tweet
439,ADP,negative,0.9769182801246643,tweet
440,ADP,neutral,0.9998598098754883,tweet
441,ADP,neutral,0.9998341798782349,tweet
442,ADP,neutral,0.9998595714569092,tweet
443,ADP,positive,0.997054934501648,tweet
444,ADP,neutral,0.9998701810836792,tweet
445,ADP,neutral,0.9979991316795349,tweet
446,ADP,neutral,0.9998605251312256,tweet
447,ADP,negative,0.6200447082519531,tweet
448,ADP,negative,0.8311609029769897,tweet
449,ADP,neutral,0.9993981122970581,tweet
450,ADP,neutral,0.9998725652694702,tweet
451,ADP,neutral,0.9993981122970581,tweet
452,ADP,neutral,0.9997615218162537,tweet
453,ADP,neutral,0.9997851252555847,tweet
454,ADP,positive,0.9380007386207581,tweet
455,ADP,neutral,0.9956183433532715,tweet
456,ADP,neutral,0.9993981122970581,tweet
457,ADP,neutral,0.9998791217803955,tweet
458,ADP,neutral,0.9994496703147888,tweet
459,ADP,neutral,0.999666690826416,tweet
460,ADP,neutral,0.9996312856674194,tweet
461,ADP,neutral,0.9992998838424683,tweet
462,ADP,neutral,0.8115140795707703,tweet
463,ADP,neutral,0.9996434450149536,tweet
464,ADP,positive,0.999474823474884,tweet
465,ADP,positive,0.9980202913284302,tweet
466,ADP,neutral,0.964079737663269,tweet
467,ADP,neutral,0.9980782270431519,tweet
468,ADP,neutral,0.964079737663269,tweet
469,ADP,neutral,0.9998217225074768,tweet
470,ADP,neutral,0.9996840953826904,tweet
471,ADP,neutral,0.9987615346908569,tweet
472,ADP,neutral,0.9998743534088135,tweet
473,ADP,neutral,0.9996788501739502,tweet
474,ADP,neutral,0.9873117208480835,tweet
475,ADP,positive,0.9176409244537354,tweet
476,ADP,neutral,0.9998698234558105,tweet
477,ADP,neutral,0.9960662722587585,tweet
478,ADP,neutral,0.7467800378799438,tweet
479,ADP,neutral,0.9998693466186523,tweet
480,ADP,neutral,0.9998723268508911,tweet
481,ADP,neutral,0.999872088432312,tweet
482,GLW,neutral,0.9998750686645508,tweet
483,GLW,neutral,0.9998373985290527,tweet
484,GLW,positive,0.9988638162612915,tweet
485,GLW,neutral,0.9998407363891602,tweet
486,GLW,neutral,0.999858021736145,tweet
487,GLW,neutral,0.9998632669448853,tweet
488,GLW,neutral,0.9998683929443359,tweet
489,GLW,neutral,0.9998767375946045,tweet
490,GLW,neutral,0.999812662601471,tweet
491,GLW,neutral,0.9998661279678345,tweet
492,GLW,neutral,0.9998286962509155,tweet
493,GLW,neutral,0.9998672008514404,tweet
494,GLW,neutral,0.9998236298561096,tweet
495,GLW,neutral,0.9998264908790588,tweet
496,GLW,neutral,0.999859094619751,tweet
497,GLW,neutral,0.9998883008956909,tweet
498,GLW,neutral,0.9986798167228699,tweet
499,GLW,neutral,0.9998236298561096,tweet
500,GLW,neutral,0.9998903274536133,tweet
501,GLW,neutral,0.9998236298561096,tweet
502,GLW,neutral,0.9998329877853394,tweet
503,GLW,neutral,0.9998629093170166,tweet
504,GLW,neutral,0.996179461479187,tweet
505,GLW,positive,0.9967654943466187,tweet
506,GLW,positive,0.9690732359886169,tweet
507,GLW,neutral,0.9998461008071899,tweet
508,GLW,neutral,0.9994712471961975,tweet
509,GLW,neutral,0.9997766613960266,tweet
510,GLW,neutral,0.9998301267623901,tweet
511,GLW,neutral,0.9998723268508911,tweet
512,EXPE,neutral,0.9990853071212769,tweet
513,EXPE,neutral,0.9994696974754333,tweet
514,EXPE,neutral,0.9998552799224854,tweet
515,EXPE,neutral,0.9998531341552734,tweet
516,EXPE,neutral,0.9998828172683716,tweet
517,EXPE,neutral,0.9998712539672852,tweet
518,EXPE,neutral,0.9998230338096619,tweet
519,EXPE,neutral,0.9998108744621277,tweet
520,EXPE,neutral,0.999497652053833,tweet
521,EXPE,neutral,0.9998842477798462,tweet
522,EXPE,neutral,0.9998799562454224,tweet
523,EXPE,neutral,0.9997817873954773,tweet
524,EXPE,neutral,0.9992586970329285,tweet
525,EXPE,neutral,0.9998725652694702,tweet
526,EXPE,positive,0.9988332390785217,tweet
527,EXPE,neutral,0.9998728036880493,tweet
528,EXPE,neutral,0.999873161315918,tweet
529,EXPE,neutral,0.9998055100440979,tweet
530,EXPE,neutral,0.9998055100440979,tweet
531,EXPE,neutral,0.999762237071991,tweet
532,EXPE,neutral,0.9998676776885986,tweet
533,EXPE,neutral,0.9998044371604919,tweet
534,EXPE,positive,0.9996665716171265,tweet
535,EXPE,neutral,0.9998514652252197,tweet
536,EXPE,neutral,0.6138025522232056,tweet
537,EXPE,neutral,0.9998489618301392,tweet
538,EXPE,neutral,0.9994513392448425,tweet
539,EXPE,neutral,0.9997039437294006,tweet
540,EXPE,neutral,0.9997979998588562,tweet
541,EXPE,neutral,0.9998216032981873,tweet
542,EXPE,neutral,0.999879002571106,tweet
543,EXPE,neutral,0.9996553659439087,tweet
544,EXPE,neutral,0.9998262524604797,tweet
545,EXPE,negative,0.9981081485748291,tweet
546,EXPE,negative,0.9854890704154968,tweet
547,EXPE,neutral,0.9998871088027954,tweet
548,EXPE,neutral,0.9998795986175537,tweet
549,EXPE,neutral,0.9994972944259644,tweet
550,EXPE,neutral,0.998267412185669,tweet
551,EXPE,neutral,0.999834418296814,tweet
552,EXPE,neutral,0.9998051524162292,tweet
553,EXPE,neutral,0.9998610019683838,tweet
554,EXPE,neutral,0.9996321201324463,tweet
555,EXPE,neutral,0.999485969543457,tweet
556,EXPE,neutral,0.9998722076416016,tweet
557,EXPE,neutral,0.9998487234115601,tweet
558,EXPE,positive,0.9880280494689941,tweet
559,EXPE,positive,0.9880280494689941,tweet
560,EXPE,positive,0.9880280494689941,tweet
561,EXPE,positive,0.9880280494689941,tweet
562,EXPE,positive,0.9880280494689941,tweet
563,EXPE,positive,0.9880280494689941,tweet
564,EXPE,positive,0.9880280494689941,tweet
565,EXPE,positive,0.9880280494689941,tweet
566,EXPE,positive,0.9880280494689941,tweet
567,EXPE,positive,0.9880280494689941,tweet
568,EXPE,positive,0.9880280494689941,tweet
569,EXPE,positive,0.9880280494689941,tweet
570,EXPE,positive,0.9880280494689941,tweet
571,EXPE,positive,0.9880280494689941,tweet
572,EXPE,positive,0.9880280494689941,tweet
573,EXPE,positive,0.9880280494689941,tweet
574,EXPE,positive,0.9880280494689941,tweet
575,EXPE,positive,0.9880280494689941,tweet
576,EXPE,positive,0.9880280494689941,tweet
577,EXPE,positive,0.9880280494689941,tweet
578,EXPE,positive,0.9880280494689941,tweet
579,EXPE,positive,0.9880280494689941,tweet
580,EXPE,positive,0.9880280494689941,tweet
581,EXPE,positive,0.9880280494689941,tweet
582,EXPE,positive,0.9880280494689941,tweet
583,EXPE,positive,0.9880280494689941,tweet
584,EXPE,positive,0.9880280494689941,tweet
585,EXPE,positive,0.9880280494689941,tweet
586,EXPE,positive,0.9880280494689941,tweet
587,EXPE,positive,0.9880280494689941,tweet
588,EXPE,positive,0.9880280494689941,tweet
589,EXPE,positive,0.9880280494689941,tweet
590,EXPE,positive,0.9880280494689941,tweet
591,EXPE,positive,0.9880280494689941,tweet
592,EXPE,positive,0.9880280494689941,tweet
593,EXPE,positive,0.9880280494689941,tweet
594,EXPE,positive,0.9880280494689941,tweet
595,EXPE,positive,0.9880280494689941,tweet
596,EXPE,positive,0.9880280494689941,tweet
597,EXPE,positive,0.9880280494689941,tweet
598,EXPE,positive,0.9880280494689941,tweet
599,EXPE,positive,0.9880280494689941,tweet
600,EXPE,positive,0.9880280494689941,tweet
601,EXPE,positive,0.9880280494689941,tweet
602,EXPE,positive,0.9880280494689941,tweet
603,EXPE,positive,0.9880280494689941,tweet
604,EXPE,positive,0.9880280494689941,tweet
605,EXPE,positive,0.9880280494689941,tweet
606,EXPE,positive,0.9880280494689941,tweet
607,EXPE,positive,0.9880280494689941,tweet
608,EXPE,positive,0.9880280494689941,tweet
609,EXPE,positive,0.9880280494689941,tweet
610,EXPE,positive,0.9880280494689941,tweet
611,EXPE,positive,0.9880280494689941,tweet
612,MHK,positive,0.994958221912384,tweet
613,MHK,neutral,0.9998063445091248,tweet
