,target,id,text
11,CSCO,1454843792826134536,$CSCO open interest for maturity 11/05/2021. High put=40.00 High call=56.00 PutCallRatio=1.53 #maxpain #options https://t.co/7BxcftmD4D https://t.co/QbwDcuwCbO
12,CSCO,1454836339736645649,"$CSCO     “REAL PRICE” will come out soon! For a limited time, we are opening our trading chatroom to the public!!.............https://t.co/LWuf8A6Gws"
13,CSCO,1454835038420291588,csco went up for being number one in an speculated infra market no one knows its existence https://t.co/xBr6OdYhWv
14,CSCO,1454825968774778887,"$CSCO Real price will come out soon; Follow price targets:,. https://t.co/pVmU551Wha"
15,CSCO,1454823274387550212,RT @FrnkTss: https://t.co/S0U11EunKo $CSCO great spot to continue the trend if 20/50ema holds true https://t.co/1Af4cDjJrO
16,CSCO,1454818441156780035,"Best place for day trading, swing trading, stocks and options.....     $SHLL $GRWG $GLLU $DDOG $NVAX $NVDA $NTES $RVLV $FUTU $TNK $LYFT $PENN $MU $RVLV $CSCO $AMC $TSLA $PTON $DVAX $AMZN https://t.co/4BwgYNmaDI"
17,CSCO,1454816930695626757,Join us tomorrow evening for a very special segment featuring student engagement and participation in the life of the school community @CardinalAmbro @DPCDSBSchools @archtoronto @StPatricksBR @csco_social @ambro_team @AmbrozicSports @ambroateam @AmbroMorning #calledtoserve https://t.co/y4yhuEHwmS
18,CSCO,1454816508702568450,https://t.co/S0U11EunKo $CSCO great spot to continue the trend if 20/50ema holds true https://t.co/1Af4cDjJrO
19,CSCO,1454809442269208581,"2/6 Tech Bubble  By late Summer 2000, the implied sales and EBITDA margin expectations priced in tech stocks were silly. Even price multiples got this one right.  #CSCO report summarized our thinking across large tech in particular.  https://t.co/ysit6H0lcx"
20,CSCO,1454796809562361857,#Cisco (CSCO) – Driving Profitable Growth Strategy $CSCO https://t.co/Juq8oGb0dV #investing https://t.co/GRzlrhqaT5
21,CSCO,1454788528198406153,@Roblox Pls help my little brother yelling to bring back roblox I was playing csco he keeps on getting into my room. HELP ROBLOX I AM GOING THROUGH HELLL
22,CSCO,1454780710317867012,"RT @MITickWatcher: Today Top Flow in #NASDAQ #NASDAQ100, Buy Flow &amp; Sell Flow $TSLA $AAPL $MSFT $FISV $ILMN $NFLX $ISRG $LRCX $IDXX $PCAR $…"
23,CSCO,1454716361632976896,$CSCO Waiting for buy signal https://t.co/cHOF4URXXj https://t.co/hrYin1GPWn
24,CSCO,1454693304424148993,The Savvy CSCO’s Guide to Transforming Order Management https://t.co/yxWZEe6E70 via @csoonline
25,CSCO,1454686347227287552,RT @BakkenShale: $KNDI -- Like $IDEX like $CHPT like $BLNK like $TSLA all have #ElectricVehicle  Charging systems for the USA  $AAPL $MSFT…
26,CSCO,1454668779653255174,Think ecosystem. $ORCL $MSFT $INTC $AAPL $MSFT $VMW $TSLA $ACN $CRM $DELL $BTC $ETH $JPM $WFC $BAC $C $NOW $CSCO $ADBE $FB $TWTR https://t.co/94fkIYfq3a
27,CSCO,1454666592969654274,RT @chwonniee: #chwonniee_sell Wts/Lfb Iz*one photocards One reeler set- 450 Heart*iz set- 400 Strictly sold as set OR Yujin and OD Chaewon…
28,CSCO,1454658409547005957,@contrarian8888 it'll wind up more like a CSCO or a MSFT
29,CSCO,1454653360355819520,Short sale vol (not short interest) for $ATEN on 2021-10-29 is 61%. https://t.co/WApnAE0X1K $MSFT 57% $FFIV 43% $CTXS 37% $CSCO 48%
30,CSCO,1454650006456111104,"RT @Dividend_Dr: https://t.co/9TdWhDHAIm   Check out my 💵October Dividend Portfolio💵 update!  Added positions in $CSCO, $GD, $HD, $JEPI, $M…"
31,CSCO,1454632829065773059,Time to pick up more $csco
32,CSCO,1454629784898752517,SweepCast alerted: $CSCO with Unusual Options Activity Alerted on $52.5 PUT Expiring: 01-19-2024 worth 35K🐻 |🥇 Start Using https://t.co/pSB4hAOvHI
33,CSCO,1454628841528471553,@JackPosobiec Just wanted to give you a heads up about community spread of #FreedomFlu at CSCO and other Silicon Valley big tech companies.  It would be a real shame if a bunch of folks started to tweet and retweet about mass sick days coming up between now and December 8.
34,CSCO,1454618590196297731,"https://t.co/9TdWhDHAIm   Check out my 💵October Dividend Portfolio💵 update!  Added positions in $CSCO, $GD, $HD, $JEPI, $MMM $ORCL, and $VOO.   Adding another 🔥$140.88🔥 to my passive income + my DRIP'ed shares!"
35,CSCO,1454618181276823556,@TomGardnerFool I remember too well what is was like to invest in some quality companies on the wrong side of a bubble though. Aren't companies like INTC and CSCO just now recovering that 1999 principle about now because of timing? https://t.co/1dCdzSwK75
36,CSCO,1454617370551590915,"@TurnerNovak Other (none). They will all lose for +++years. This is a bubble. I don't mean the metaverse isn't an important trend, but the internet was an important trend in 2000-2001, and it didn't matter until the bubble deflated. $CSCO will get busted again, in fact. https://t.co/kFEotSJUGL"
37,CSCO,1454601546096947201,@BusinessFamous Lot of mocking of Metaverse but I added $FB stock last Friday and cut down my largest holding $AAPL . I believe FB will have momentum on its side for a while which may drive 20% uptrend in next few months. Apple is more like CSCO until Tim Cook come out of comfort zone .
38,CSCO,1454601300155551745,RT @StockMKTNewz: Most active stocks in today's after-hours trading  Apple $AAPL $AMD Ford $F US Steel $X Microsoft $MSFT Sirius XM $SIRI A…
39,FAST,1454896864562610181,"RT @bunniefied: $100 | ₱4600 | 1.300.000 IDR   RT, follow @LiTOfficiall + reply  ends fast in 24 hours!!"
40,FAST,1454896864541696001,"RT @777_oya: Fasting is spiritual discipline, only if you set the intention for it to be so. When you fast with spiritual intention, the ef…"
41,FAST,1454896863572725765,RT @HRMIrene: Active! RT fast + Follow me First &amp; everyone who Retweets +🦨*🍠*🙄
42,FAST,1454896861819686912,RT @jenanistonbabe: does it                                 just  ever drive                         how fast  you crazy                  t…
43,FAST,1454896860037009412,RT @KizuSeirei: Day 30.5 of #inktober2021 3D: This time it's @yoclesh's Onifans!  I just can't get over how good that pun is btw.  This one…
44,FAST,1454896858460037125,RT @sleepyjaceg: So I believe the main reason why DreamXD floats when he appears to everyone is because he's flapping his thicc dumpy so fa…
45,FAST,1454896855083536384,"@JSatstacker @GunsnBitcoin @sethforprivacy @algo_pay if you're gonna use a privacy coin use zcash, i get it lol i also like easy fast non failing transactions on algo"
46,FAST,1454896854181765123,RT @CryptoKanyee: 🚀MAGA Coin🚀  - Under 24 hours old  - Poo Coin ads and huge marketing plan - $850K Market Cap - 4% Reflections in $MAGA -…
47,FAST,1454896853863084038,RT @14mo_1goal_home: If we sign leases when theres a deadline we save 10k in a matter of months   This is why im asking for 10k FAST. So i…
48,FAST,1454896853095419904,@Larsen_ESPN @BandGandD Not so fast. https://t.co/FPFFwu0nza
49,FAST,1454896849622421512,RT @jnitf: $50 on 📌  rt fast 💨
50,FAST,1454896849001881601,"RT @FcMuttualls: Fast retweets for 100+ follows.🥳,⚡️,🎶"
51,FAST,1454896848280358914,@Goaty_Szn Definitely. Runs hard and fast. And a solid dump off for the QB
52,FAST,1454896847017943043,"RT @shawtyastrology: Taurus, Virgo, Cancer, and Pisces placements should start documenting their life more often. Start taking more picture…"
53,FAST,1454896846955028480,"Can I get off of this ride? I'm feeling dizzy, it's moving way too fast and I wanna come down."
54,FAST,1454896843343736833,RT @SebastianDanzig: Palaye Royale x Damon Baker  We are joining Yungblud on his Life On Mars: North American tour 2022.  Tickets are going…
55,FAST,1454896842110476292,RT @Kennymack1971: I'm willing to give Jayapal credit for not allowing Gottheimer and his crew to pull a fast one but it's time to end this…
56,FAST,1454896841439514625,@HRMIrene @EasternerThe ifb fast
57,FAST,1454896841007501312,@HRMIrene Follow me @Valid_vibez 👉🏿ifb fast  Turn on my post notification to gain massive 🔥fyhh
58,FAST,1454896840059473924,@safemoon Quam network @quamnetwork is #bsc based multi chain #defi protocol it's fast easy and scalable #quam NFT Market and ICO  MARGIN DEX  SOLANA ECOSYSTEM  POLKADOT &amp; ETH BRIDGE  NEW EXCHANGE LISTINGS  67M CIRCULATION SUPPLY  https://t.co/fAJP4Jd2qa AUDIT @certik_io KYC @BlockpassOrg
59,FAST,1454896839816323072,RT @thisdiegolopez: Impressing a girl who owns cats on our date by eating so fast I throw up
60,FAST,1454896838704775168,"@mrbeartd @TwitterSupport @PopularMMOS Didnt get enough Support and help when I was hacked not  until someone recommended me To [Hacker_mitnick_jnr] On Instagram  he recovered my account in no time, very fast and  he's a genius on Instagram Thank me later"
61,FAST,1454896837945556998,I'm getting a job. The debt crisis is going to back track fast. And the bursaries to raise kids while in school pays a lot.
62,FAST,1454896832627105795,30 day water fast starting today
63,FAST,1454896832455217166,Type C - For fast charging
64,FAST,1454896829250801667,RT @btstranslation7: 211031  op: 2021 is almost over! it’s already november hobi: right.. i’m getting goosebumps thinking about how fast ti…
65,FAST,1454896827761782788,"RT @BlooperBraves: Today be fast.  Be strong.  But most importantly,  Be iconic. https://t.co/8pfuqp1AWA"
66,FAST,1454896826906202115,@Mehndi_tgr very fast. I liked it. :) Average Teachers can almost never answer my questions but it is ok as long as it is a subject that I like and they like even though I often ended up teaching them something new. idk
67,FAST,1454896826776227844,@Roblox Pls do it fast i want to play roblox
68,FAST,1454896825052323842,"RT @iamkoshiek: Especially if you're just starting out, one of the BEST things you can do is fast track your technical skills (financial mo…"
69,FAST,1454896823257210880,RT @farrukkabir: Pls retweet   My dads friend opened this Pizza restaurant in Gulberg. The Pizzas are a hybrid b/w ur average fast food piz…
70,FAST,1454896822758092802,RT @thisdiegolopez: Impressing a girl who owns cats on our date by eating so fast I throw up
71,FAST,1454896822124691458,"RT @therecount: Reporter: “Workers have not returned to the labor force in America as fast as your administration thought they would, why d…"
72,FAST,1454896821113954307,"RT @fesshole: At work I really enjoying holding the door open for people who are quite far away from the door, so they have to do this awkw…"
73,FAST,1454896820044197889,@Mbuuzii @KabeloMasenya You can successfully recover your hacked account immediately with the help of https://t.co/bBCJsxX7V3 on Instagram They are very fast and reliable.
74,FAST,1454896818400100356,@dieter I’m waiting for the…. They scored to fast comments 😂
75,FAST,1454896817867354119,RT @jjunggives: Surprise Dm🤩  -follow @leagives  + retweet  Ends fast
76,FAST,1454896817552904209,RT @thisdiegolopez: Impressing a girl who owns cats on our date by eating so fast I throw up
77,FAST,1454896816303005696,RT @JM_Sparkle: ❅ iPhone 12 Purple Regular Size GA ❅  ↳ + USB C fast charger &amp; clear case  • follow me + @SparklesArchive • rt &amp; like  - wo…
78,FAST,1454896813996220421,"RT @KetanJ0: Folks, here's your daily reminder  The harm of climate change is caused by **cumulative** greenhouse gases.   So: a very slow…"
79,FAST,1454896811009789957,Marvel Dice Throne - Become your favorite Marvel Hero in this fast &amp; exhilarating game of skilled card &amp; dice play.  Live now on Kickstarter from @dicethrone: https://t.co/bKUGzmHNUy
80,FAST,1454896810980519938,RT @f_a_r_a_h_9: Drop your username follow all who RT 🔄 and LiKe 💙 Turn on my notification to gain fast @f_a_r_a_h_9🧣🍥Gain followers fast ⚡…
81,FAST,1454896810900828160,RT @btstranslation7: 211031  op: 2021 is almost over! it’s already november hobi: right.. i’m getting goosebumps thinking about how fast ti…
82,FAST,1454896810305204225,"@NoGoodCitizen Oh right you mentioned that, still hasn't happened to me but I'm no longer commuting so I can also just like, stop eating fast food entirely lol"
83,FAST,1454896809042759683,Cebolay2 has been great! I’d be lying if I said I’ve experienced anything off with them. The food usually is a lot and they’re very fast. If there’s one thing I don’t like sometimes is that they’re always ready to pack up and leave. https://t.co/EO4Jd7XTU3
84,FAST,1454896806719066113,Want to move fast? Start by standing still. How mindfulness can unlock innovation and put your organization on a more agile path. https://t.co/0BnllLYE0h
85,FAST,1454896806614142981,"RT @RadioTimes: #DoctorWho - The Halloween Apocalypse review: Chris Chibnall turns up the heat for a fast, fun-packed opener  https://t.co/…"
86,FAST,1454896805506781187,RT @Springviolette: Jinho coming back in 2 weeks&lt;333 he really wasn't joking when he said time would go fast
87,FAST,1454896803598389250,@safemoon Quam network @quamnetwork is #bsc based multi chain #defi protocol it's fast easy and scalable #quam NFT Market and ICO  MARGIN DEX  SOLANA ECOSYSTEM  POLKADOT &amp; ETH BRIDGE  NEW EXCHANGE LISTINGS  67M CIRCULATION SUPPLY  https://t.co/fAJP4Jd2qa AUDIT @certik_io KYC @BlockpassOrg https://t.co/2JUS0CH1Yf
88,FAST,1454896803212578817,@TmarTn Damn beat covid fast trevor so you can get back to do what you do best trevor
89,FAST,1454896800641527810,"RT @FcMuttualls: Fast retweets for 100+ follows.🥳,⚡️,🎶"
90,FAST,1454896798988910594,#DIY weekend continues with very basic masonry patch repairs. It’s my first time using hydraulic sealant. It was very easy to mix and QUICK dry so work fast. If it cures well I will do the corners and smooth it out. https://t.co/hVIpHGyZqE
91,FAST,1454896796061224962,I’m just gonna fast forward through Kendall rapping because I can’t do this. 😂🤣😂 #Succession
92,FAST,1454896795012718594,These Falcons fans left so fast😭
93,FAST,1454896794488377345,RT @mistressritika1: only payable slave dm me..... Chandigarh slave apply fast for real Seassion and serve me..  Diwali offer 20% off for a…
94,FAST,1454896793205067777,"@LoliLondon Clay in Lima is super fast, fits this servebot well"
95,FAST,1454896793137950722,"RT @FcMuttualls: Fast retweets for 100+ follows.🥳,⚡️,🎶"
96,FAST,1454896792764571649,"RT @Hendrick5Team: After a fast pit stop by the No. 5 @HendrickAuto crew, @KyleLarsonRacin will choose 10th for the restart just past lap 2…"
97,FAST,1454896792533979137,"@JaneanoRiera @AxieInfinity Didnt get enough Support and help when I was hacked not until someone recommended me To Cr4ckware On Instagram he recovered my account in no time, very fast and he's a genius on Instagram Thank me later  He's d best mate"
98,FAST,1454896789778272258,RT @thisdiegolopez: Impressing a girl who owns cats on our date by eating so fast I throw up
99,FAST,1454896789249789953,RT @Jredo3: I've never had a bag pump so hard so fast! Hopefully this is due to some of the unreleased news/ partnerships/ developments.…
100,FAST,1454896789203546112,used hada labo for more than a year now (just how fast the time flies) but honestly my skin still looks dead so
101,FAST,1454896788574543873,@KeemWinsAgain Well yeah the streets are done because his fast ass is maxing out their weight capacity with his girth &amp; shit takes 😏
102,FAST,1454896787890843650,@bIackvIvet woah not too fast.
103,FAST,1454896787811098626,RT @Hold_ShibaInu: $SHIB is running fast!!!
104,FAST,1454896786410295299,Crying my job just asked me to stay I ain’t ever so no so fast 😂😂😂
105,FAST,1454896784900169729,@D____Ford 🤣 facts you know how we was in HS 💯💯💯💯 we didn’t play that soft shit at alllll you Will be SIGGED ON and called out FAST.
106,FAST,1454896783956586501,@Alimhector @davidgokhshtein @afrostarcrypto Now already $50 million market cap and CMC / CG is yet to come. This is going fast to the universe !  I'm glad I'm already participating
107,FAST,1454896781431656458,RT @thisdiegolopez: Impressing a girl who owns cats on our date by eating so fast I throw up
108,FAST,1454896780261343234,"RT @KetanJ0: Folks, here's your daily reminder  The harm of climate change is caused by **cumulative** greenhouse gases.   So: a very slow…"
109,FAST,1454896780198518784,"RT @FcMuttualls: Fast retweets for 100+ follows.🥳,⚡️,🎶"
110,FAST,1454896776079622148,@AstroPay_OK What an incredible and faster equaliser from Norwich City but not as FASTEST response ASTROPAY respond to it's clients needs across the GLOBE...You need it FAST &amp; SIMPLE  @AstroPay_OK you got an all round solution at the comfort of your home in FRACTION of a SECOND. #AstroPayGoal https://t.co/ctr9EYc3cq
111,FAST,1454896775643471872,@OptimisticJets ? Doesn’t he have five interceptions in 4 quarters of play? People are so fast to anoint players as good.
112,FAST,1454896775484035074,RT @WickedRebelUSA: She moves fast! 🤭 https://t.co/CFyAbQzAvI
113,FAST,1454896774536179712,"RT @WashingtonNFL: Start fast, finish strong   #WASvsDEN | @Grubhub https://t.co/wJnt9NokOZ"
114,FAST,1454896773806370820,@Reuters Not fast enough!
115,FAST,1454896772191506438,"RT @frogskinman: I like #saja project, what they tried to accomplish. I am still holding strong ! Holders are also increasing not as fast a…"
116,FAST,1454896772065677320,"RT @therecount: Reporter: “Workers have not returned to the labor force in America as fast as your administration thought they would, why d…"
117,FAST,1454896771939790849,"RT @therecount: Reporter: “Workers have not returned to the labor force in America as fast as your administration thought they would, why d…"
118,FAST,1454896769989545992,RT @KCAddison68: @kylegriffin1 If half the nation boycotted Texas based companies this BS would be over fast.  When will we learn...MONEY T…
119,FAST,1454896767930142720,Vacation is set for December so I will start my fast tonight. 8pm-12pm
120,FAST,1454896765652570114,"We had 38 games to get 40 points , We have played 10 and got 4 points.That leaves 28 games to get 36 points. Do the maths people we are in a bad situation here and need massive change really fast  @nufc let's sort this out quick games are passing us by fast. #NUFC  #timesticking"
121,FAST,1454896765589602318,@Ripple Quam network @quamnetwork is #bsc based multi chain #defi protocol it's fast easy and scalable #quam NFT Market and ICO  MARGIN DEX  SOLANA ECOSYSTEM  POLKADOT &amp; ETH BRIDGE  NEW EXCHANGE LISTINGS  67M CIRCULATION SUPPLY  https://t.co/fAJP4Jd2qa AUDIT @certik_io KYC @BlockpassOrg https://t.co/fDyOnsyDe3
122,FAST,1454896765426040833,"RT @chitaglorya__: like fast if you ready to claim 500$ ,,,  if the winner likes this tweet, i'll be add 100$ prize right now ,,,goooo ❤️🍒"
123,FAST,1454896763882647554,TJIS IS HAPPENING SO FAST HE IS LOOKIN SCRUMPDILLYUMPTIOS https://t.co/cZcJDe1ziF
124,FAST,1454896760229347332,@thefalda @AndreasSteno Perhaps we could start by tapering. Fast.
125,FAST,1454896756244758531,@North2North the turf is a disaster and the bears can’t get to Arlington Hts fast enough…
126,FAST,1454896755267436551,Lets grow our  followers fast🙌👀👌
127,FAST,1454896754835529729,"RT @toyinomotoso: Have you ever asked yourself:  Why do people LIKE or RETWEET certain tweets?  When you find the answer, you will know wha…"
128,FAST,1454896753644343297,RT @kenny848419: Lmaooooooo 😂😂😂😂😂 @bmfstarz #BMFSTARZ RT @MrNelson82: I’m sorry but Nicole got Darius k!lled cause she wanna be fast in the…
129,FAST,1454896753296216065,"@TheNFTFocal If you've not seen @quest_satoshi, then your missing a great deal. It is an awesome #NFT project that has a solid team and a fast growing community. #NFTCommunity #satoshi"
130,FAST,1454896750842556416,@OfficialPartner @SproutSocial too small and too fast so is meaningless bullshite....
131,FAST,1454896750620078091,"RT @Senator_Patrick: Our nation's future, and that of the world is at stake; and yet @ScottMorrisonMP responds with a disingenuous announce…"
132,FAST,1454896750389600257,"RT @therecount: Reporter: “Workers have not returned to the labor force in America as fast as your administration thought they would, why d…"
133,FAST,1454896750234271747,RT @Bugatti: Spookily fast. Scarily luxurious. Hauntingly unforgettable. It must be a Tangerine Orange CHIRON Super Sport.  #BUGATTI #BUGAT…
134,FAST,1454896748472770568,@NFTcryptoart_ Buy this puppy get 2 free. Fast send. https://t.co/oO8MbxfcuD Limited offer 25 next buyers. #NFTCommunity #NFT #NFTs
135,FAST,1454896746627141634,"RT @shiepromotes: $50 | ₱2,300 | 675.000 IDR  - rt &amp; follow @shieshills   ends fast. ( rr )"
136,FAST,1454896744957812744,RT @f_a_r_a_h_9: Drop 😂 follow all who retweet 🔄🎱Gain followers fast ⚡ with @f_a_r_a_h_9 💕Turn on my notification
137,FAST,1454896744500764672,RT @Shanyousaf6: BCCI should allow Indian players to play #PSL to get more exposure to quality fast bowling. 😎
138,FAST,1454896741254369287,"RT @shawtyastrology: Taurus, Virgo, Cancer, and Pisces placements should start documenting their life more often. Start taking more picture…"
139,FB,1454896864021602306,"I just added my name to this emergency appeal for climate action by Greta, Vanessa, Mitzi, and Dominika. Sign now and share, and they'll deliver our voices directly to governments at the @COP26 #climate summit. https://t.co/iau4d4RR7o"
140,FB,1454896863275069442,Somebody on fb said “now when chucky had his ass out” boyyy i been crying 😂😂😂😂😂
141,FB,1454896862587129858,@LovelySara101 @OliviaBowden__ Oh Jesus. Go tell him off on his fb page then... it’s clear it’s about him for you- not one mention of the teacher- what this article update is **about**
142,FB,1454896861614166018,Crash course on democracy by Romanian 👏👏👏👏 https://t.co/1Sb5vCAepB
143,FB,1454896852776718337,@BoitumeloRegan @Ms_Logication @Tebogo80615772 @Thuso71036365 @MercyJanakiDasi @ThamieMbonambi @xolanie007 @Jonatha35301534 @NaidooRisiba @MonateReal @Vee_wakaNono @kingg_son @Game_R93 @Gmmotlanyana @ZachariaMabala @Asia21304090 @SPeculiarbreed 🥺 mellow to fb as well 🙏🏾
144,FB,1454896842282618882,"I just added my name to this emergency appeal for climate action by Greta, Vanessa, Mitzi, and Dominika. Sign now and share, and they'll deliver our voices directly to governments at the @COP26 #climate summit. https://t.co/6yWRfucae7"
145,FB,1454896839157760000,RT @Ard_clts: Size 40_46 available. DM or WhatsApp  Location:Lagos  https://t.co/8wYzHZJ8GD Nationwide delivery  Please Retweet my customer…
146,FB,1454896836183871493,RT @csaba_kissi: 💡 How To Host Your Full-Stack App For FREE 👇🏻   Front-end: → Netlify → Vercel → Github pages → Google FB Hosting  Back-end…
147,FB,1454896829091520512,RT @littletrooper89: This came up on my FB memories. Screen captures by me. Who else loved the @Veeps parties? This one that @LiamPayne did…
148,FB,1454896828298588172,"@rickygervais I was retro banned several times, starting in October 2020... I haven't been back to FB since."
149,FB,1454896827329875968,"RT @OmnaTigray: This is an incitement to violence. @facebookapp @Meta   As the Tigray Defense Forces win more battles, hate speech on @Twit…"
150,FB,1454896815615188993,"RT @onikalauryn16: Goodevnn' world, cm gain wt us in ma queen @OoduaNationNow 's space https://t.co/EkmIusZxvc @onikalauryn16 @RonnieBila @…"
151,FB,1454896802516377605,RT @GastonItanares: I Can't Give You Anything But Love - Paulus Schäfer New Breda Collective @ Breda Jazz Festival - Digi Jazz 2021 https:/…
152,FB,1454896796111679490,"6/x Tl;dr - I believe $FB is too good an opp. to miss, with low downsides given my age. Either way, I get to own a great biz and can afford to lose, so presents a mispriced bet."
153,FB,1454896791065817088,"I just added my name to this emergency appeal for climate action by Greta, Vanessa, Mitzi, and Dominika. Sign now and share, and they'll deliver our voices directly to governments at the @COP26 #climate summit. https://t.co/aUVAsJ5RxT"
154,FB,1454896788566155276,"3/x If he is right, I get a quality &amp; growing business now which I can let compound for the rest of my life, with the advantages of the moat of the metaverse vision. $FB becomes a mkt leader in the metaverse"
155,FB,1454896784715747328,"1/x as a 20-something who wasn't investing in the first tech wave, I think the opportunity $FB offers currently is very compelling. The metaverse offers me a chance to coffee can a high growth, durable biz"
156,FB,1454896777417613313,@Sh1fty_Dejuan @CoachNCole @KoachMak @CoachAllenNCHS @NorthCro_FB Yessir!! Keep building Shift🔥🔥🔥
157,FB,1454896776247484431,RT @Sh1fty_Dejuan: #AGTG Truly blessed and honored to receive an offer from the University of Toledo #LiftOff #ONErocket #WeBall @CoachNCol…
158,FB,1454896770643861505,RT @JT180213: 2024 Kaiden Lopez settled in at 82-83FB T84 (ASR) 68-71CB 73-75CH showing ready arm action and good feel for the FB and CB wi…
159,FB,1454896761101819905,"RT @getcocofloss: No tricks, just treats! 5 winners will receive EVERYTHING that you see in this cauldron!  To enter: 👻 Like + RT this phot…"
160,FB,1454896755909152769,@lunagrown1 Thank you for the FB 💙🎃🤘
161,FB,1454896747151429641,"@anvilwalrusden @danyork and with FB, transgressing is way more accurate than transcending (greek definition) :)"
162,FB,1454896745092206592,someone on fb is trying to get me to join a @TommyJoeRatliff group claiming Tommy is giving out his whatsapp #. the group was made today &amp; has 1 member. not falling for anything unless Tommy tells me its real.
163,FB,1454896741422178304,"RT @Prof_FSultana: #NoMoreBlahBlahBlah! I just added my name to this massive open letter by Greta, Vanessa, and Dominika. Join me now and R…"
164,FB,1454896736418291712,RT @MARIADAHVANA: Today in used pianos I happened to see on FB marketplace bc I'm always looking at used pianos. This one is a scary piano.…
165,FB,1454896725303435264,@Meta @schrep @sherylsandberg @andymstone @fbnewsroom @fbsecurity @iainlevine @ngleicher These are the FB posts. Please report them to FB.  Dejene Assefa https://t.co/cWsHm4rzJB  Mesay Mekonnen https://t.co/EnvNL4AG6G  Yalelet Wondye https://t.co/EtPyuigIZ0  Yesuf Ibrahim https://t.co/Vg0xeZjCHs
166,FB,1454896724405796865,100%FB LIKE &amp;RT  @Thuso71036365  @RosemarySako  @uniquesirdun_og  @MsDumezulu  @ZachariaMabala  @Althwane_Kola  @BoitumeloRegan  @elvis_zet  @Tman_T17  @XCLUSIV83  @LekoloaneManam1  @Linah54199055  @Mwaka1804  @Sarah05299732  @Asia21304090  @Daltie07  @Kobbie_7  @starshine1off https://t.co/vmIhwkQj61
167,FB,1454896723537637376,☔️Another great team win!!💜love the last picture ⁦@BladenFike⁩ ⁦@Thekaidenturner⁩ ⁦@Maxwell15Ryan⁩  https://t.co/Ql4vLHiEQ6
168,FB,1454896720475828233,@kambale @Meta In addition in real terms theres no such thing as AI. You can brand mindless algorithms into anything you want. But ultimately its just arbitrary code written by a dev that executes a process designed primarily for profit. Intelligence requires cognition. Africa needs to ditch FB
169,FB,1454896719460593664,"I just added my name to this emergency appeal for climate action by Greta, Vanessa, Mitzi, and Dominika. Sign now and share, and they'll deliver our voices directly to governments at the @COP26 #climate summit. https://t.co/oFeJiLX2W9"
170,FB,1454896718181453826,Please stop by &amp; like these Twitter and FB pages.  This year they will sponsor some awesome programs.   #EndangeredEarthlings #GoodHumaning #Gaia Twitter follow at https://t.co/K4ipDT6cA8 FB follow at https://t.co/dmKjpe9nY9 @EndangeredBeans https://t.co/z3Vv2V1uNn
